notification_number,vendor_id,supplier_name,material,material_description,created_date,completion_date,created_month,qty,material_value,disposition,cause_responsibility,notification_type,project,notification_status,dashboard_status,internal_supplier_candidate,in_ncr_vendor_file,in_ncr_all_file,in_task_report,ncr_vendor_source_row_count,ncr_all_source_row_count,task_source_row_count
200014826,1000200000,CRRC Changchun Railway Vehicle,M000001607132,RL Non-Cab Pre-assembly Carbody,2023-03-07,2023-12-02,2023-03,1.0,531132.63,NCR-Repair,Preassembly,F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200014827,1000200000,CRRC Changchun Railway Vehicle,M000001607132,RL Non-Cab Pre-assembly Carbody,2023-03-07,2023-12-02,2023-03,1.0,531132.63,Welding Repair,Preassembly,F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,12.0
200014829,1000200000,CRRC Changchun Railway Vehicle,M000001607132,RL Non-Cab Pre-assembly Carbody,2023-03-07,2023-07-05,2023-03,1.0,531132.63,CRRC MA Scrap,Preassembly,F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,5.0
200014830,1000200000,CRRC Changchun Railway Vehicle,M000001607132,RL Non-Cab Pre-assembly Carbody,2023-03-07,2024-08-20,2023-03,1.0,531132.63,Welding Rework,Preassembly,F4,MBTA RL Non Cab Car,NOCO NOTI ATCO NOPT,Closed,True,True,False,True,1.0,,12.0
200014831,1000200000,CRRC Changchun Railway Vehicle,M000001607132,RL Non-Cab Pre-assembly Carbody,2023-03-08,2024-03-06,2023-03,1.0,531132.63,Welding Rework,Supplier CRC (China),F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,16.0
200014832,1000200000,CRRC Changchun Railway Vehicle,M000001607132,RL Non-Cab Pre-assembly Carbody,2023-03-08,2023-06-05,2023-03,1.0,531132.63,NCR-Rework,Supplier CRC (China),F4,MBTA RL Non Cab Car,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,4.0
200014833,1000200000,CRRC Changchun Railway Vehicle,661859,CABCAR LAYOUT,2023-03-08,2023-04-12,2023-03,1.0,358531.0,NCR-Rework,,F4,MBTA OL Cab Car,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,4.0
200014835,2000034091,Vapor Stone Rail Systems,653951,AUDIBLE CHIME,2023-03-08,2023-03-13,2023-03,3.0,148.35,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014836,1000200000,CRRC Changchun Railway Vehicle,M000001607132,RL Non-Cab Pre-assembly Carbody,2023-03-08,2023-03-31,2023-03,1.0,531132.63,Welding Repair,Supplier CRC (China),F4,MBTA RL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,11.0
200014837,2000034186,WABTEC Passenger Transit Corpo,651465,BRAKE CONTROL UNIT,2023-03-08,2023-03-17,2023-03,1.0,6385.33,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014839,2000033524,"Schaltbau North America,Inc",619459,HOSTLER CONTROLLER,2023-03-09,2023-08-29,2023-03,1.0,6041.84,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200014840,2000033413,"KB Signaling, Inc.",650532,SPEED SENSOR,2023-03-09,2023-10-10,2023-03,1.0,1057.22,NCR-RTV,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,9.0
200014843,2000033486,Mitsubishi Electric Power Prod,645142,TRACTION MOTOR,2023-03-10,2023-09-22,2023-03,1.0,12983.55,NCR-Prelim. Review,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,3.0
200014844,2000000657,Changzhou KTK Group. Ltd,M000002175579,F-END DOOR,2023-03-10,2024-01-26,2023-03,1.0,0.01,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200014845,2000000657,Changzhou KTK Group. Ltd,M000002175579,F-END DOOR,2023-03-10,2023-03-16,2023-03,1.0,0.01,NCR-Spl Rwrk On Site,,F4,LA Metro,NOCO NOTI ATCO,Closed,False,True,False,True,1.0,,5.0
200014846,2000000657,Changzhou KTK Group. Ltd,M000002175579,F-END DOOR,2023-03-10,2023-03-16,2023-03,1.0,0.01,NCR-Spl Rwrk On Site,,F4,LA Metro,NOCO NOTI ATCO,Closed,False,True,False,True,1.0,,5.0
200014847,2000000657,Changzhou KTK Group. Ltd,M000002175579,F-END DOOR,2023-03-10,2023-03-16,2023-03,1.0,0.01,NCR-Spl Rwrk On Site,,F4,LA Metro,NOCO NOTI ATCO,Closed,False,True,False,True,1.0,,5.0
200014848,2000000657,Changzhou KTK Group. Ltd,M000002175579,F-END DOOR,2023-03-10,2024-01-26,2023-03,1.0,0.01,NCR-Spl Rwrk On Site,Supplier,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200014850,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2023-03-10,2023-06-19,2023-03,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,10.0
200014851,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2023-03-10,2023-06-26,2023-03,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,10.0
200014852,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2023-03-10,2023-06-19,2023-03,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,10.0
200014853,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2023-03-10,2023-05-31,2023-03,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014854,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2023-03-10,2023-05-31,2023-03,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014855,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2023-03-10,2023-06-26,2023-03,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,10.0
200014856,2000034091,Vapor Stone Rail Systems,654028,Door Operator Assembly,2023-03-10,2023-03-17,2023-03,1.0,492.52,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014857,2000033464,TOA Engineering Corporation,619330,CCTV?MONITOR,2023-03-10,2023-08-03,2023-03,1.0,2011.72,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200014858,1000200000,CRRC Changchun Railway Vehicle,M000001827603,breaker,2023-03-10,2023-03-10,2023-03,1.0,44.12,NCR-Rework,,F4,MBTA OL Cab Car,NOCO NOTE OSTS DLFL,Closed,True,False,True,True,,1.0,4.0
200014861,2000034091,Vapor Stone Rail Systems,653873,HVAC UNIT,2023-03-11,2023-03-17,2023-03,1.0,31665.05,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,8.0
200014862,2000034091,Vapor Stone Rail Systems,653873,HVAC UNIT,2023-03-11,2023-03-17,2023-03,1.0,31665.05,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,8.0
200014863,1000200000,CRRC Changchun Railway Vehicle,661859,CABCAR LAYOUT,2023-03-13,2023-03-29,2023-03,1.0,358531.0,Welding Repair,,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,10.0
200014864,2000034186,WABTEC Passenger Transit Corpo,651415,BRAKE CONTROL UNIT,2023-03-13,2023-03-16,2023-03,1.0,0.0,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014865,2000034186,WABTEC Passenger Transit Corpo,651415,BRAKE CONTROL UNIT,2023-03-13,2023-03-16,2023-03,1.0,0.0,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014866,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2023-03-13,2023-05-31,2023-03,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014867,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2023-03-13,2023-05-31,2023-03,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014868,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2023-03-13,2023-06-02,2023-03,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014869,2000073976,"KSU, N.A., LLC",M000001806967,FIXED SEAT ONSERT ASSEMBLY,2023-03-13,2023-05-12,2023-03,1.0,160.25,CRRC MA Scrap,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,10.0
200014870,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2023-03-13,2023-06-26,2023-03,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014873,1000200000,CRRC Changchun Railway Vehicle,M000002088795,Indicator panel,2023-03-13,2023-03-14,2023-03,2.0,29.86,NCR-Spl Rwrk On Site,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,7.0
200014874,1000200000,CRRC Changchun Railway Vehicle,30430,HEXAGON HEAD BOLT,2023-03-13,2023-11-03,2023-03,4.0,16.6,NCR-MRB,,F6,MBTA Orange/Red Line,NOCO NOTI ATCO,Closed,True,True,False,True,1.0,,3.0
200014875,1000200000,CRRC Changchun Railway Vehicle,M000001932303,PARTION WALL ASSY,2023-03-13,2023-04-12,2023-03,1.0,2017.85,CRRC MA Scrap,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,7.0
200014876,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2023-03-13,2023-04-24,2023-03,1.0,20854.09,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,8.0
200014877,1000200000,CRRC Changchun Railway Vehicle,108633,ALL METAL HEXAGON NUT,2023-03-13,2023-11-03,2023-03,4.0,4.92,NCR-MRB,,F6,MBTA Orange/Red Line,NOCO NOTI ATCO,Closed,True,True,True,True,1.0,1.0,3.0
200014878,1000200000,CRRC Changchun Railway Vehicle,279889,PLAIN WASHER,2023-03-13,2023-11-03,2023-03,4.0,1.36,NCR-MRB,,F6,MBTA Orange/Red Line,NOCO NOTI ATCO,Closed,True,True,True,True,1.0,1.0,3.0
200014879,2000034091,Vapor Stone Rail Systems,653873,HVAC UNIT,2023-03-13,2023-04-27,2023-03,1.0,31665.05,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,9.0
200014880,2000033439,Faiveley Transportation,653873,HVAC UNIT,2023-03-13,2023-06-14,2023-03,1.0,31665.05,Field Service RTV,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,1.0
200014882,1000501600,CRRC Qingdao Sifang Rolling St,M000000840467,BUZZER,2023-03-14,2023-10-16,2023-03,1.0,145.32,NCR-RTV Scrap On Sit,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,13.0
200014883,2000034092,Anixter South Windsor,M000001900494,switch,2023-03-14,2023-06-14,2023-03,1.0,77.02,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,7.0
200014884,2000033413,"KB Signaling, Inc.",M000000848525,Aspect Display Unit,2023-03-14,2024-03-26,2023-03,1.0,8584.65,NCR-RTV,Logistics,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200014886,2000033464,TOA Engineering Corporation,619315,LED?ANNOUNCEMENT SIGN(SINGLE SIDED),2023-03-14,2023-08-03,2023-03,1.0,1563.88,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,5.0
200014887,2000034186,WABTEC Passenger Transit Corpo,M000000867663,CROSS PIN,2023-03-14,2023-08-02,2023-03,4.0,7.36,CRRC MA Scrap,Production,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,8.0
200014888,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2023-03-14,2023-06-26,2023-03,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014889,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2023-03-14,2023-06-26,2023-03,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014891,2000034094,Caton International Grp HK,653195,WIRELESS GATEWAY,2023-03-15,2023-08-29,2023-03,1.0,25960.67,Field Service RTV,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,8.0
200014892,2000034091,Vapor Stone Rail Systems,653951,AUDIBLE CHIME,2023-03-15,2024-08-28,2023-03,1.0,49.45,NCR-RTV,Supplier,F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,6.0
200014893,2000034186,WABTEC Passenger Transit Corpo,644490,LEVELING VALVE（L）,2023-03-15,2023-03-28,2023-03,2.0,816.02,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014894,2000034186,WABTEC Passenger Transit Corpo,644490,LEVELING VALVE（L）,2023-03-15,2023-03-28,2023-03,2.0,816.02,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014895,2000033510,TransTech of South Carolina In,653468,Pneumatic Control Panel,2023-03-15,2023-08-23,2023-03,1.0,2694.1,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,4.0
200014896,2000034186,WABTEC Passenger Transit Corpo,651412,AIR SUPPLY UNIT,2023-03-15,2023-09-25,2023-03,2.0,53549.8,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,11.0
200014897,2000033486,Mitsubishi Electric Power Prod,643959,APS,2023-03-16,2023-04-27,2023-03,1.0,52684.55,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTI ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200014898,1000200000,CRRC Changchun Railway Vehicle,M000002107838,METRIC ORR ADJ./NPT FEMALE,2023-03-16,2023-05-15,2023-03,1.0,0.01,CRRC MA Scrap,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,7.0
200014899,2000040241,POWERTECH CONTROLS CO INC,M000001916909,sensory switch,2023-03-16,2023-06-27,2023-03,1.0,14.44,NCR-RTV Scrap On Sit,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,True,True,1.0,1.0,8.0
200014900,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2023-03-16,2023-06-27,2023-03,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014901,2000034153,T & K Technologies,652917,FLANGE LUBRICATOR(RIGHT),2023-03-16,2023-06-26,2023-03,1.0,76.45,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014902,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2023-03-16,2023-06-26,2023-03,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014903,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2023-03-16,2023-06-26,2023-03,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,10.0
200014904,2000034153,T & K Technologies,652916,FLANGE LUBRICATOR(LEFT),2023-03-16,2023-06-19,2023-03,1.0,77.97,NCR-RTV Scrap On Sit,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,10.0
200014905,2000034186,WABTEC Passenger Transit Corpo,644491,LEVELING VALVE（R）,2023-03-16,2023-03-23,2023-03,1.0,411.71,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014906,2000034186,WABTEC Passenger Transit Corpo,644491,LEVELING VALVE（R）,2023-03-16,2023-06-15,2023-03,1.0,411.71,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014907,2000034091,Vapor Stone Rail Systems,654028,Door Operator Assembly,2023-03-16,2023-06-14,2023-03,1.0,492.52,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014909,2000034091,Vapor Stone Rail Systems,653951,AUDIBLE CHIME,2023-03-16,2023-10-06,2023-03,1.0,49.45,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200014910,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2023-03-16,2023-03-30,2023-03,1.0,20854.09,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200014911,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2023-03-16,2023-03-16,2023-03,1.0,20854.09,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200014914,2000033510,TransTech of South Carolina In,M000002260346,Current Collector,2023-03-16,2023-05-05,2023-03,1.0,1437.07,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014915,2000033486,Mitsubishi Electric Power Prod,643959,APS,2023-03-18,2023-05-09,2023-03,1.0,52684.55,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
200014916,2000034186,WABTEC Passenger Transit Corpo,644490,LEVELING VALVE（L）,2023-03-18,2023-04-04,2023-03,2.0,816.02,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014917,2000034186,WABTEC Passenger Transit Corpo,644490,LEVELING VALVE（L）,2023-03-18,2023-04-04,2023-03,2.0,816.02,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014919,2000034186,WABTEC Passenger Transit Corpo,651415,BRAKE CONTROL UNIT,2023-03-19,2023-04-06,2023-03,1.0,0.0,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,6.0
200014920,1000200000,CRRC Changchun Railway Vehicle,M000000765139,CABLE,2023-03-20,2023-03-27,2023-03,1.0,0.53,NCR-Rework,Production,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,4.0
200014921,1000200000,CRRC Changchun Railway Vehicle,M000000765139,CABLE,2023-03-20,2023-03-27,2023-03,1.0,0.53,NCR-Rework,Production,F4,MBTA OL Cab Car,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,4.0
200014922,1000200000,CRRC Changchun Railway Vehicle,M000000765145,CABLE,2023-03-20,2023-03-27,2023-03,1.0,1.81,NCR-Rework,Production,F4,MBTA OL Cab Car,NOCO NOTE ATCO,Closed,True,True,False,True,1.0,,4.0
200014923,1000200000,CRRC Changchun Railway Vehicle,M000001827603,breaker,2023-03-20,2023-06-16,2023-03,1.0,44.12,NCR-Rework,Production,F4,MBTA OL Cab Car,NOCO NOTE ATCO,Closed,True,True,True,True,1.0,1.0,7.0
200014924,1000200000,CRRC Changchun Railway Vehicle,M000001827603,breaker,2023-03-20,2023-06-16,2023-03,1.0,44.12,NCR-Rework,Production,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,True,True,1.0,1.0,7.0
200014925,1000200000,CRRC Changchun Railway Vehicle,M000001901253,breaker,2023-03-20,2023-06-16,2023-03,1.0,110.82,NCR-Rework,Production,F4,MBTA OL Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,6.0
200014927,1000200000,CRRC Changchun Railway Vehicle,M000002145423,LA A Car Pre-Assembly Carbody,2023-03-20,2023-06-15,2023-03,6.0,8509430.64,Welding Repair,,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200014928,2000034091,Vapor Stone Rail Systems,653937,DOOR PANEL UPPER SEAL(RH),2023-03-20,2023-07-24,2023-03,1.0,46.33,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,11.0
200014929,1000200000,CRRC Changchun Railway Vehicle,M000002370601,LA B Car Pre-Assembly Carbody,2023-03-20,2023-06-15,2023-03,6.0,8131084.44,Welding Repair,,F4,,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,9.0
200014930,2000034186,WABTEC Passenger Transit Corpo,651415,BRAKE CONTROL UNIT,2023-03-20,2023-04-26,2023-03,1.0,0.0,NCR-Spl Rwrk On Site,Supplier,F2,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,6.0
200014931,2000034091,Vapor Stone Rail Systems,653873,HVAC UNIT,2023-03-20,2023-05-05,2023-03,1.0,31665.05,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,7.0
200014933,2000034186,WABTEC Passenger Transit Corpo,M000000867659,AUTOMATIC COUPLER HEAD,2023-03-21,2023-04-04,2023-03,1.0,20854.09,NCR-Spl Rwrk On Site,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200014934,1000502000,"Qingdao SRI Technology Co., Lt",M000002113530,USB CHARGING OUTLET,2023-03-21,2023-05-18,2023-03,1.0,0.0,CRRC MA Scrap,Production,F4,LA Metro,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,7.0
200014937,1000200000,CRRC Changchun Railway Vehicle,661858,NON-CAB CAR LAYOUT,2023-03-21,2023-04-26,2023-03,1.0,0.01,Welding Repair,Supplier CRC (China),F4,MBTA OL Non Cab Car,NOCO NOTE ATCO NOPT,Closed,True,True,False,True,1.0,,8.0
200014939,2000034186,WABTEC Passenger Transit Corpo,651406,DRAIN VALVE WITH ADAPTER,2023-03-21,2023-03-21,2023-03,1.0,788.52,FS Spl Rwrk On Site,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,4.0
200014940,2000034186,WABTEC Passenger Transit Corpo,651406,DRAIN VALVE WITH ADAPTER,2023-03-21,2023-03-21,2023-03,1.0,788.52,FS Spl Rwrk On Site,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,4.0
200014941,2000034186,WABTEC Passenger Transit Corpo,633287,EP CONTROL UNIT,2023-03-21,2023-05-10,2023-03,1.0,2468.1,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,6.0
200014942,2000034186,WABTEC Passenger Transit Corpo,644491,LEVELING VALVE（R）,2023-03-21,2023-10-06,2023-03,1.0,411.71,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,5.0
200014944,2000034186,WABTEC Passenger Transit Corpo,644491,LEVELING VALVE（R）,2023-03-21,2023-03-27,2023-03,1.0,411.71,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014945,2000034186,WABTEC Passenger Transit Corpo,644490,LEVELING VALVE（L）,2023-03-21,2023-03-27,2023-03,2.0,816.02,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,9.0
200014946,1000501600,CRRC Qingdao Sifang Rolling St,653225,DC/DC CONVERTER OF HVAC,2023-03-21,2023-03-21,2023-03,2.0,1229.06,NCR-RTV,Supplier,F4,MBTA Orange/Red Line,NOCO NOTE ATCO NOPT,Closed,False,True,False,True,1.0,,5.0
200014947,2000034186,WABTEC Passenger Transit Corpo,644490,LEVELING VALVE（L）,2023-03-21,2023-03-27,2023-03,1.0,408.01,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,True,True,1.0,1.0,7.0
200014948,2000034186,WABTEC Passenger Transit Corpo,651412,AIR SUPPLY UNIT,2023-03-21,2023-10-02,2023-03,1.0,26774.9,FS RTV in place,Supplier,F6,MBTA Orange/Red Line,NOCO NOTE ATCO,Closed,False,True,False,True,1.0,,5.0
